GeneId,GeneName,Chromosome,Strand,GeneStart,GeneEnd,KaryotypeBand,Synonyms
ENSG00000228928,KPNA2P2,7,-1,88564793,88566281,q21.13,HGNC:52872
ENSG00000231763,SLC66A2P1,7,-1,88610241,88610669,q21.13,HGNC:43986
ENSG00000237709,EEF1A1P28,7,1,88639014,88640416,q21.13,HGNC:37902
ENSG00000182348,ZNF804B,7,1,88759700,89338528,q21.13,HGNC:21958
ENSG00000164645,TEX47,7,-1,88794106,88795737,q21.13,HGNC:22402
ENSG00000239075,RNU6-274P,7,-1,89754620,89754726,q21.13,HGNC:47237
ENSG00000227646,STEAP2-AS1,7,-1,89882353,90211635,q21.13,HGNC:40820
ENSG00000235436,DPY19L2P4,7,1,90119400,90125600,q21.13,HGNC:22176
ENSG00000164647,STEAP1,7,1,90154456,90164829,q21.13,HGNC:11378
ENSG00000157214,STEAP2,7,1,90167590,90238137,q21.13,HGNC:17885
ENSG00000105792,CFAP69,7,1,90245174,90311063,q21.13,HGNC:26107
ENSG00000283267,FAM237B,7,-1,90316503,90321308,q21.13,HGNC:53217
ENSG00000105793,GTPBP10,7,1,90335223,90391453,q21.13,HGNC:25106
ENSG00000157224,CLDN12,7,1,90383721,90513402,q21.13,HGNC:2034
ENSG00000058091,CDK14,7,1,90466424,91210590,q21.13,HGNC:8883
ENSG00000251154,PTTG1IP2,7,1,90469639,90513397,q21.13,HGNC:55318
ENSG00000223584,TVP23CP1,7,1,90631906,90632568,q21.13,HGNC:44646
ENSG00000226254,PTP4A1P3,7,1,91107374,91107793,q21.13,HGNC:41930
ENSG00000157240,FZD1,7,1,91264433,91271326,q21.13,HGNC:4038
ENSG00000225843,NIPA2P1,7,-1,91320128,91321103,q21.13,HGNC:42041
ENSG00000127989,MTERF1,7,-1,91692008,91880702,q21.2,HGNC:21463
ENSG00000127914,AKAP9,7,1,91940840,92110673,q21.2,HGNC:379
ENSG00000001630,CYP51A1,7,-1,92112153,92134803,q21.2,HGNC:2649
ENSG00000188693,CYP51A1-AS1,7,1,92134604,92180725,q21.2,HGNC:50694
ENSG00000240720,LRRD1,7,-1,92141643,92179531,q21.2,HGNC:34300
ENSG00000001631,KRIT1,7,-1,92198969,92246166,q21.2,HGNC:1573
ENSG00000221520,MIR1285-1,7,-1,92204015,92204098,q21.2,HGNC:35277
ENSG00000001629,ANKIB1,7,1,92245974,92401383,q21.2,HGNC:22215
ENSG00000230927,TMBIM7P,7,-1,92412550,92447813,q21.2,HGNC:49212
ENSG00000157259,GATAD1,7,1,92447482,92460075,q21.2,HGNC:29941
ENSG00000242950,ERVW-1,7,-1,92468380,92477986,q21.2,HGNC:13525
ENSG00000127980,PEX1,7,-1,92487020,92528520,q21.2,HGNC:8850
ENSG00000127993,RBM48,7,1,92528773,92540481,q21.2,HGNC:21785
ENSG00000234545,FAM133B,7,-1,92560758,92590393,q21.2,HGNC:28629
ENSG00000105810,CDK6,7,-1,92604921,92836573,q21.2,HGNC:1777
ENSG00000206763,RNU6-10P,7,-1,92701708,92701814,q21.2,HGNC:34254
ENSG00000237819,CDK6-AS1,7,1,92836483,92917187,q21.2,HGNC:40141
ENSG00000266794,RN7SL7P,7,-1,92971002,92971299,q21.2,HGNC:10042
ENSG00000205413,SAMD9,7,-1,93099513,93118023,q21.2,HGNC:1348
ENSG00000177409,SAMD9L,7,-1,93130056,93148385,q21.2,HGNC:1349
ENSG00000188175,HEPACAM2,7,-1,93188534,93226469,q21.2,HGNC:27364
ENSG00000004766,VPS50,7,1,93232340,93361123,q21.2,HGNC:25956
ENSG00000004948,CALCR,7,-1,93424486,93574730,q21.3,HGNC:1440
ENSG00000208014,MIR653,7,-1,93482760,93482855,q21.3,HGNC:32909
ENSG00000207656,MIR489,7,-1,93483936,93484019,q21.3,HGNC:32074
ENSG00000127928,GNGT1,7,1,93591573,93911265,q21.3,HGNC:4411
ENSG00000265423,MIR4652,7,1,93716928,93717005,q21.3,HGNC:41615
ENSG00000213483,NDUFAF4P2,7,1,93844789,93845308,q21.3,HGNC:44541
ENSG00000105825,TFPI2,7,-1,93885396,93890753,q21.3,HGNC:11761
ENSG00000234695,TFPI2-DT,7,1,93890913,93893601,q21.3,HGNC:40581
ENSG00000127920,GNG11,7,1,93921735,93928610,q21.3,HGNC:4403
ENSG00000105829,BET1,7,-1,93962762,94004382,q21.3,HGNC:14562
ENSG00000236861,BET1-AS1,7,1,93969442,94011113,q21.3,HGNC:40690
ENSG00000164692,COL1A2,7,1,94394895,94431227,q21.3,HGNC:2198
ENSG00000222870,RNU6-1328P,7,1,94495299,94495404,q21.3,HGNC:48291
ENSG00000127995,CASD1,7,1,94509219,94557019,q21.3,HGNC:16014
ENSG00000127990,SGCE,7,-1,94524204,94656572,q21.3,HGNC:10808
ENSG00000242265,PEG10,7,1,94656325,94669695,q21.3,HGNC:14005
ENSG00000232385,RPS3AP25,7,-1,94695027,94695819,q21.3,HGNC:36801
ENSG00000239030,RNU6-956P,7,1,94712409,94712511,q21.3,HGNC:47919
ENSG00000214342,ATP5PBP2,7,1,94738652,94739411,q21.3,HGNC:39743
ENSG00000230682,GRPEL2P3,7,1,94782886,94783525,q21.3,HGNC:41971
ENSG00000222220,RN7SKP129,7,1,94801514,94801812,q21.3,HGNC:45853
ENSG00000219807,ARF1P1,7,1,94833904,94834447,q21.3,HGNC:22500
ENSG00000158528,PPP1R9A,7,1,94907202,95296415,q21.3,HGNC:14946
ENSG00000271159,HINT1P2,7,-1,95018163,95018397,q21.3,HGNC:38049
ENSG00000236197,PPP1R9A-AS1,7,-1,95035731,95214338,q21.3,HGNC:40696
ENSG00000201607,RNU4-16P,7,1,95098227,95098367,q21.3,HGNC:46952
ENSG00000005421,PON1,7,-1,95297676,95324532,q21.3,HGNC:9204
ENSG00000105852,PON3,7,-1,95359872,95396375,q21.3,HGNC:9206
ENSG00000105854,PON2,7,-1,95404862,95435329,q21.3,HGNC:9205
ENSG00000005981,ASB4,7,1,95478444,95540233,q21.3,HGNC:16009
ENSG00000004799,PDK4,7,-1,95583499,95596516,q21.3,HGNC:8812
ENSG00000158560,DYNC1I1,7,1,95772506,96110322,q21.3,HGNC:2963
ENSG00000004864,SLC25A13,7,-1,96120220,96322147,q21.3,HGNC:10983
ENSG00000208025,MIR591,7,-1,96219662,96219756,q21.3,HGNC:32847
ENSG00000207045,RNU6-532P,7,1,96330638,96330744,q21.3,HGNC:47495
ENSG00000207115,RNU6-364P,7,1,96341140,96341246,q21.3,HGNC:47327
ENSG00000252872,RNU7-188P,7,1,96377857,96377920,q21.3,HGNC:45722
ENSG00000127922,SEM1,7,-1,96481626,96709891,q21.3,HGNC:10845
ENSG00000227284,MARK2P10,7,1,96858182,96859618,q21.3,HGNC:39801
ENSG00000244318,RN7SL252P,7,-1,96940068,96940364,q21.3,HGNC:46268
ENSG00000231764,DLX6-AS1,7,-1,96955141,97014088,q21.3,HGNC:37151
ENSG00000006377,DLX6,7,1,97005553,97011040,q21.3,HGNC:2919
ENSG00000105880,DLX5,7,-1,97020396,97024950,q21.3,HGNC:2918
ENSG00000196636,SDHAF3,7,1,97117698,97181763,q21.3,HGNC:21752
ENSG00000224551,HMGB3P21,7,-1,97135015,97135561,q21.3,HGNC:39313
ENSG00000226046,AP1S2P1,7,1,97437518,97437896,q21.3,HGNC:50752
ENSG00000199475,RN7SKP104,7,-1,97598933,97599260,q21.3,HGNC:45828
ENSG00000006128,TAC1,7,1,97732084,97740472,q21.3,HGNC:11517
ENSG00000070669,ASNS,7,-1,97851677,97872542,q21.3,HGNC:753
ENSG00000231812,SNRPCP9,7,1,97885868,97886074,q21.3,HGNC:49824
ENSG00000237818,RPS3AP29,7,-1,97898347,97899115,q21.3,HGNC:35531
ENSG00000238228,OR7E7P,7,-1,97946987,97947998,q21.3,HGNC:8457
ENSG00000266318,MIR5692A1,7,1,97963658,97963726,q21.3,HGNC:43533
ENSG00000266668,MIR5692C2,7,-1,97964405,97964481,q21.3,HGNC:43448
ENSG00000183444,OR7E38P,7,-1,97966090,97967074,q21.3,HGNC:8411
ENSG00000135175,OCM2,7,-1,97984684,97991169,q21.3,HGNC:34396
ENSG00000277946,RN7SL478P,7,1,97998325,97998622,q21.3,HGNC:46494
ENSG00000164715,LMTK2,7,1,98106862,98209638,q21.3,HGNC:17880
ENSG00000180535,BHLHA15,7,1,98211439,98215457,q21.3,HGNC:22265
ENSG00000205356,TECPR1,7,-1,98214624,98252232,q21.3,HGNC:22214
ENSG00000164713,BRI3,7,1,98252379,98310441,q21.3,HGNC:1109
ENSG00000006453,BAIAP2L1,7,-1,98291650,98401090,q21.3,HGNC:21649
ENSG00000214389,RPS3AP26,7,-1,98385801,98386584,q21.3,HGNC:36513
ENSG00000213455,PPIAP82,7,-1,98454119,98454617,q22.1,HGNC:53706
ENSG00000106236,NPTX2,7,1,98617285,98629869,q22.1,HGNC:7953
ENSG00000207204,RNU6-393P,7,-1,98794718,98794824,q22.1,HGNC:47356
ENSG00000166448,TMEM130,7,-1,98846488,98870771,q22.1,HGNC:25429
ENSG00000196367,TRRAP,7,1,98877933,99050831,q22.1,HGNC:12347
ENSG00000266019,MIR3609,7,1,98881650,98881729,q22.1,HGNC:38956
ENSG00000238109,RNF14P3,7,-1,98998538,98999930,q22.1,HGNC:54671
ENSG00000198742,SMURF1,7,-1,99027440,99144108,q22.1,HGNC:16807
ENSG00000185467,KPNA7,7,-1,99173572,99250075,q22.1,HGNC:21839
ENSG00000002079,MYH16,7,1,99238829,99311130,q22.1,HGNC:31038
ENSG00000241685,ARPC1A,7,1,99325898,99366262,q22.1,HGNC:703
ENSG00000130429,ARPC1B,7,1,99374249,99394816,q22.1,HGNC:704
ENSG00000106244,PDAP1,7,-1,99392048,99408597,q22.1,HGNC:14634
ENSG00000106245,BUD31,7,1,99408641,99419616,q22.1,HGNC:29629
ENSG00000106246,PTCD1,7,-1,99416739,99466163,q22.1,HGNC:22198
ENSG00000248919,ATP5MF-PTCD1,7,-1,99419749,99466197,q22.1,HGNC:38844
ENSG00000160917,CPSF4,7,1,99438922,99457373,q22.1,HGNC:2327
ENSG00000241468,ATP5MF,7,-1,99448475,99466186,q22.1,HGNC:848
ENSG00000198556,ZNF789,7,1,99472890,99503650,q22.1,HGNC:27801
ENSG00000160908,ZNF394,7,-1,99473877,99504857,q22.1,HGNC:18832
ENSG00000196652,ZKSCAN5,7,1,99504662,99534700,q22.1,HGNC:12867
ENSG00000221909,FAM200A,7,-1,99546300,99558536,q22.1,HGNC:25401
ENSG00000197343,ZNF655,7,1,99558406,99576453,q22.1,HGNC:30899
ENSG00000244219,TMEM225B,7,1,99598267,99611045,q22.1,HGNC:53075
ENSG00000197037,ZSCAN25,7,1,99616946,99632408,q22.1,HGNC:21961
ENSG00000106258,CYP3A5,7,-1,99648194,99679998,q22.1,HGNC:2638
ENSG00000282301,CYP3A7-CYP3A51P,7,-1,99684957,99735102,q22.1,HGNC:51504
ENSG00000282277,CYP3A51P,7,-1,99685145,99700034,q22.1,HGNC:42418
ENSG00000160870,CYP3A7,7,-1,99705036,99735196,q22.1,HGNC:2640
ENSG00000160868,CYP3A4,7,-1,99756960,99784248,q22.1,HGNC:2637
ENSG00000261511,CYP3A137P,7,1,99820018,99820086,q22.1,HGNC:42419
ENSG00000021461,CYP3A43,7,1,99828013,99866102,q22.1,HGNC:17450
ENSG00000260524,CYP3A52P,7,1,99872168,99872258,q22.1,HGNC:42412
ENSG00000244623,OR2AE1,7,-1,99876062,99877033,q22.1,HGNC:15087
ENSG00000146833,TRIM4,7,-1,99876958,99919531,q22.1,HGNC:16275
ENSG00000176402,GJC3,7,-1,99923266,99929620,q22.1,HGNC:17495
ENSG00000160862,AZGP1,7,-1,99966720,99976042,q22.1,HGNC:910
ENSG00000214313,AZGP1P1,7,1,99980762,99987535,q22.1,HGNC:911
ENSG00000106261,ZKSCAN1,7,1,100015572,100041689,q22.1,HGNC:13101
ENSG00000166529,ZSCAN21,7,1,100049774,100065040,q22.1,HGNC:13104
ENSG00000166526,ZNF3,7,-1,100064033,100082548,q22.1,HGNC:13089
ENSG00000168090,COPS6,7,1,100088969,100092187,q22.1,HGNC:21749
ENSG00000166508,MCM7,7,-1,100092728,100101940,q22.1,HGNC:6950
ENSG00000207547,MIR25,7,-1,100093560,100093643,q22.1,HGNC:31609
ENSG00000207757,MIR93,7,-1,100093768,100093847,q22.1,HGNC:31645
ENSG00000208036,MIR106B,7,-1,100093993,100094074,q22.1,HGNC:31495
ENSG00000221838,AP4M1,7,1,100101549,100110345,q22.1,HGNC:574
ENSG00000106290,TAF6,7,-1,100107070,100119841,q22.1,HGNC:11540
ENSG00000166997,CNPY4,7,1,100119634,100125508,q22.1,HGNC:28631
ENSG00000214309,MBLAC1,7,1,100126785,100128495,q22.1,HGNC:22180
ENSG00000214142,RPL7P60,7,-1,100139629,100140682,q22.1,HGNC:49216
ENSG00000188186,LAMTOR4,7,1,100148907,100155944,q22.1,HGNC:33772
ENSG00000146826,TRAPPC14,7,-1,100154420,100158723,q22.1,HGNC:25604
ENSG00000284518,MIR4658,7,-1,100156605,100156669,q22.1,HGNC:41673
ENSG00000197093,GAL3ST4,7,-1,100159244,100168617,q22.1,HGNC:24145
ENSG00000213420,GPC2,7,-1,100169606,100177381,q22.1,HGNC:4450
ENSG00000066923,STAG3,7,1,100177563,100221488,q22.1,HGNC:11356
ENSG00000239521,CASTOR3,7,-1,100200653,100272218,q22.1,HGNC:29954
ENSG00000213413,PVRIG,7,1,100218241,100221490,q22.1,HGNC:32190
ENSG00000214300,SPDYE3,7,1,100307702,100322196,q22.1,HGNC:35462
ENSG00000078319,PMS2P1,7,-1,100319222,100336307,q22.1,HGNC:9123
ENSG00000242294,STAG3L5P,7,1,100336079,100351900,q22.1,HGNC:48896
ENSG00000272752,STAG3L5P-PVRIG2P-PILRB,7,1,100336104,100367831,q22.1,HGNC:48898
ENSG00000121716,PILRB,7,1,100352176,100367733,q22.1,HGNC:18297
ENSG00000235333,PVRIG2P,7,1,100352360,100353692,q22.1,HGNC:48897
ENSG00000284012,MIR6840,7,1,100356651,100356721,q22.1,HGNC:50138
ENSG00000085514,PILRA,7,1,100367530,100400096,q22.1,HGNC:20396
ENSG00000078487,ZCWPW1,7,-1,100400826,100428992,q22.1,HGNC:23486
ENSG00000146834,MEPCE,7,1,100428790,100434118,q22.1,HGNC:20247
ENSG00000160813,PPP1R35,7,-1,100435282,100436497,q22.1,HGNC:28320
ENSG00000240211,PPP1R35-AS1,7,1,100436204,100438504,q22.1,HGNC:41194
ENSG00000185955,C7orf61,7,-1,100456620,100464260,q22.1,HGNC:22135
ENSG00000166925,TSC22D4,7,-1,100463359,100479232,q22.1,HGNC:21696
ENSG00000166924,NYAP1,7,1,100483927,100494802,q22.1,HGNC:22009
ENSG00000242101,RN7SL416P,7,-1,100530362,100530659,q22.1,HGNC:46432
ENSG00000106351,AGFG2,7,1,100539203,100568220,q22.1,HGNC:5177
ENSG00000184414,IRS3P,7,1,100570131,100571136,q22.1,HGNC:6127
ENSG00000205307,SAP25,7,-1,100572228,100573900,q22.1,HGNC:41908
ENSG00000077454,LRCH4,7,-1,100574011,100586129,q22.1,HGNC:6691
ENSG00000106336,FBXO24,7,1,100583982,100601117,q22.1,HGNC:13595
ENSG00000224729,PCOLCE-AS1,7,-1,100589402,100604206,q22.1,HGNC:40430
ENSG00000106333,PCOLCE,7,1,100602363,100608175,q22.1,HGNC:8738
ENSG00000106330,MOSPD3,7,1,100612102,100615384,q22.1,HGNC:25078
ENSG00000106327,TFR2,7,-1,100620416,100642779,q22.1,HGNC:11762
ENSG00000077080,ACTL6B,7,-1,100643097,100656448,q22.1,HGNC:160
ENSG00000172354,GNB2,7,1,100673567,100679174,q22.1,HGNC:4398
ENSG00000146830,GIGYF1,7,-1,100679507,100694250,q22.1,HGNC:9126
ENSG00000172336,POP7,7,1,100706121,100707486,q22.1,HGNC:19949
ENSG00000130427,EPO,7,1,100720468,100723700,q22.1,HGNC:3415
ENSG00000146839,ZAN,7,1,100733595,100797797,q22.1,HGNC:12857
ENSG00000196411,EPHB4,7,-1,100802565,100827523,q22.1,HGNC:3395
ENSG00000263672,RN7SL750P,7,-1,100821027,100821264,q22.1,HGNC:46766
ENSG00000146828,SLC12A9,7,1,100826820,100867010,q22.1,HGNC:17435
ENSG00000236305,SLC12A9-AS1,7,-1,100837314,100852616,q22.1,HGNC:40807
ENSG00000087077,TRIP6,7,1,100867387,100873454,q22.1,HGNC:12311
ENSG00000283821,MIR6875,7,1,100868036,100868107,q22.1,HGNC:50015
ENSG00000087087,SRRT,7,1,100875103,100888664,q22.1,HGNC:24101
ENSG00000176125,UFSP1,7,-1,100888721,100889715,q22.1,HGNC:33821
ENSG00000087085,ACHE,7,-1,100889994,100896974,q22.1,HGNC:108
ENSG00000239825,RN7SL549P,7,-1,100906291,100906572,q22.1,HGNC:46565
ENSG00000235926,RPS29P15,7,1,100928370,100928540,q22.1,HGNC:35876
ENSG00000169894,MUC3A,7,1,100949534,100968347,q22.1,HGNC:7513
ENSG00000205277,MUC12,7,1,100969565,101018939,q22.1,HGNC:7510
ENSG00000227053,MUC12-AS1,7,-1,101014320,101017608,q22.1,HGNC:40382
ENSG00000169876,MUC17,7,1,101020072,101058859,q22.1,HGNC:16800
ENSG00000222636,RN7SKP54,7,1,101058299,101058567,q22.1,HGNC:45778
ENSG00000169871,TRIM56,7,1,101085481,101097967,q22.1,HGNC:19028
ENSG00000106366,SERPINE1,7,1,101127104,101139247,q22.1,HGNC:8583
ENSG00000106367,AP1S1,7,1,101154456,101161596,q22.1,HGNC:559
ENSG00000264425,MIR4653,7,1,101159473,101159555,q22.1,HGNC:41562
ENSG00000128564,VGF,7,-1,101162509,101165569,q22.1,HGNC:12684
ENSG00000167011,NAT16,7,-1,101170496,101180293,q22.1,HGNC:22030
ENSG00000106384,MOGAT3,7,-1,101195007,101201038,q22.1,HGNC:23249
ENSG00000205267,DGAT2L7P,7,-1,101201809,101203526,q22.1,HGNC:44367
ENSG00000213394,RPSAP46,7,-1,101203614,101204495,q22.1,HGNC:36082
ENSG00000106397,PLOD3,7,-1,101205977,101218420,q22.1,HGNC:9083
ENSG00000106400,ZNHIT1,7,1,101218165,101224190,q22.1,HGNC:21688
ENSG00000106404,CLDN15,7,-1,101232092,101238820,q22.1,HGNC:2036
ENSG00000214253,FIS1,7,-1,101239458,101252316,q22.1,HGNC:21689
ENSG00000207454,RNU6-1104P,7,-1,101269938,101270041,q22.1,HGNC:48067
ENSG00000214252,AZGP1P2,7,-1,101287482,101289771,q22.1,HGNC:912
ENSG00000232301,LNCPRESS1,7,1,101299578,101301346,q22.1,HGNC:52746
ENSG00000232445,EMSLR,7,1,101308270,101314800,q22.1,HGNC:54408
ENSG00000128581,IFT22,7,-1,101310914,101321823,q22.1,HGNC:21895
ENSG00000160963,COL26A1,7,1,101362875,101559024,q22.1,HGNC:18038
ENSG00000233123,LINC01007,7,-1,101562779,101569006,q22.1,HGNC:48973
ENSG00000106436,MYL10,7,-1,101613330,101629296,q22.1,HGNC:29825
ENSG00000257923,CUX1,7,1,101815904,102283958,q22.1,HGNC:2557
ENSG00000160999,SH2B2,7,1,102285091,102321711,q22.1,HGNC:17381
ENSG00000264675,MIR4285,7,1,102293103,102293187,q22.1,HGNC:38337
ENSG00000228546,PMS2P12,7,1,102337316,102339115,q22.1,HGNC:13641
ENSG00000260097,SPDYE6,7,-1,102345746,102356444,q22.1,HGNC:35465
ENSG00000128563,PRKRIP1,7,1,102363872,102426676,q22.1,HGNC:21894
ENSG00000221510,MIR548O,7,-1,102405742,102405855,q22.1,HGNC:35333
ENSG00000160991,ORAI2,7,1,102433106,102456825,q22.1,HGNC:21667
ENSG00000160993,ALKBH4,7,-1,102456238,102464863,q22.1,HGNC:21900
ENSG00000161036,LRWD1,7,1,102464956,102473168,q22.1,HGNC:21769
ENSG00000284176,MIR5090,7,1,102465742,102465826,q22.1,HGNC:43547
ENSG00000284596,MIR4467,7,1,102471469,102471531,q22.1,HGNC:41896
ENSG00000005075,POLR2J,7,-1,102473118,102478907,q22.1,HGNC:9197
ENSG00000170667,RASA4B,7,-1,102479976,102517777,q22.1,HGNC:35202
ENSG00000168255,POLR2J3,7,-1,102537918,102572653,q22.1,HGNC:33853
ENSG00000284981,UPK3BL2,7,-1,102538417,102543849,q22.1,HGNC:53444
ENSG00000205238,SPDYE2,7,1,102551232,102562308,q22.1,HGNC:33841
ENSG00000105808,RASA4,7,-1,102573807,102616756,q22.1,HGNC:23181
ENSG00000267368,UPK3BL1,7,-1,102637025,102642791,q22.1,HGNC:37278
ENSG00000173678,SPDYE2B,7,1,102650325,102661398,q22.1,HGNC:48334
ENSG00000228049,POLR2J2,7,-1,102665368,102671629,q22.1,HGNC:23208
ENSG00000233297,RASA4DP,7,-1,102681836,102690469,q22.1,HGNC:44226
ENSG00000222011,FAM185A,7,1,102748971,102809225,q22.1,HGNC:22412
ENSG00000161040,FBXL13,7,-1,102813230,103074843,q22.1,HGNC:21658
ENSG00000252643,RNU6-1136P,7,1,102834605,102834708,q22.1,HGNC:48099
ENSG00000238324,RN7SKP198,7,1,102857450,102857755,q22.1,HGNC:45922
ENSG00000128606,LRRC17,7,1,102913000,102945111,q22.1,HGNC:16895
ENSG00000230257,NFE4,7,1,102973522,102988856,q22.1,HGNC:29902
ENSG00000170632,ARMC10,7,1,103074881,103099759,q22.1,HGNC:21706
ENSG00000233025,CRYZP1,7,-1,103088664,103089610,q22.1,HGNC:2421
ENSG00000161048,NAPEPLD,7,-1,103099776,103149560,q22.1,HGNC:21683
ENSG00000236848,RPL23AP95,7,-1,103152007,103152325,q22.1,HGNC:51630
ENSG00000170629,DPY19L2P2,7,-1,103175133,103280410,q22.1,HGNC:21764
ENSG00000237632,S100A11P1,7,1,103262000,103262311,q22.1,HGNC:10491
ENSG00000105819,PMPCB,7,1,103297435,103329511,q22.1,HGNC:9119
ENSG00000105821,DNAJC2,7,-1,103312289,103344830,q22.1,HGNC:13192
ENSG00000161057,PSMC2,7,1,103328570,103370346,q22.1,HGNC:9548
ENSG00000235354,RPS29P16,7,1,103348601,103348771,q22.1,HGNC:35560
ENSG00000170615,SLC26A5,7,-1,103352730,103446207,q22.1,HGNC:9359
ENSG00000189056,RELN,7,-1,103471381,103989658,q22.1,HGNC:9957
ENSG00000222386,RN7SKP86,7,-1,103484208,103484539,q22.1,HGNC:45810
ENSG00000164815,ORC5,7,-1,104126341,104208047,q22.1,HGNC:8491
ENSG00000187416,LHFPL3,7,1,104328603,104908561,q22.2,HGNC:6589
ENSG00000197258,EIF4BP6,7,1,104667749,104669576,q22.2,HGNC:37939
ENSG00000226869,LHFPL3-AS1,7,-1,104738597,104804107,q22.2,HGNC:40341
ENSG00000225329,LHFPL3-AS2,7,-1,104894628,104926645,q22.2,HGNC:44106
ENSG00000243352,RN7SL8P,7,1,104911928,104912193,q22.3,HGNC:10043
ENSG00000228393,LINC01004,7,-1,104950315,105013044,q22.3,HGNC:48961
ENSG00000239569,KMT2E-AS1,7,-1,105013425,105014321,q22.3,HGNC:40845
ENSG00000005483,KMT2E,7,1,105014190,105115019,q22.3,HGNC:18541
ENSG00000135250,SRPK2,7,-1,105110704,105399308,q22.3,HGNC:11306
ENSG00000244490,RWDD4P1,7,1,105301522,105302086,q22.3,HGNC:23753
ENSG00000201179,RNU6-1322P,7,1,105332790,105332896,q22.3,HGNC:48285
ENSG00000091127,PUS7,7,-1,105439661,105522271,q22.3,HGNC:26033
ENSG00000135249,RINT1,7,1,105532169,105567677,q22.3,HGNC:21876
ENSG00000185055,EFCAB10,7,-1,105565120,105600875,q22.3,HGNC:34531
ENSG00000231167,YBX1P2,7,-1,105582258,105583256,q22.3,HGNC:22635
ENSG00000146776,ATXN7L1,7,-1,105604772,105876599,q22.3,HGNC:22210
ENSG00000128536,CDHR3,7,1,105876796,106036432,q22.3,HGNC:26308
ENSG00000008282,SYPL1,7,-1,106090505,106112576,q22.3,HGNC:11507
ENSG00000242562,DCAF13P1,7,1,106125371,106126700,q22.3,HGNC:43866
ENSG00000201796,RNU6-392P,7,1,106208167,106208267,q22.3,HGNC:47355
ENSG00000105835,NAMPT,7,-1,106248298,106285966,q22.3,HGNC:30092
ENSG00000243438,LARP1BP2,7,1,106315225,106315743,q22.3,HGNC:44084
ENSG00000253276,CCDC71L,7,-1,106654360,106661158,q22.3,HGNC:26685
ENSG00000228742,LINC02577,7,1,106774955,106838480,q22.3,HGNC:53749
ENSG00000251978,RNA5SP236,7,-1,106781600,106781715,q22.3,HGNC:43136
ENSG00000105851,PIK3CG,7,1,106865278,106908980,q22.3,HGNC:8978
ENSG00000005249,PRKAR2B,7,1,107044705,107161811,q22.3,HGNC:9392
ENSG00000243193,PRKAR2B-AS1,7,-1,107066591,107133733,q22.3,HGNC:40472
ENSG00000105856,HBP1,7,1,107168961,107202522,q22.3,HGNC:23200
ENSG00000164597,COG5,7,-1,107201372,107564261,q22.3,HGNC:14857
ENSG00000172209,GPR22,7,1,107470018,107475684,q22.3,HGNC:4477
ENSG00000105865,DUS4L,7,1,107563484,107578523,q22.3,HGNC:21517
ENSG00000288558,DUS4L-BCAP29,7,1,107563971,107623317,q22.3,HGNC:54422
ENSG00000075790,BCAP29,7,1,107580246,107629170,q22.3,HGNC:24131
ENSG00000250474,WBP1LP2,7,1,107628553,107629550,q22.3,HGNC:43949
ENSG00000225935,BANF1P5,7,-1,107642765,107643023,q22.3,HGNC:43885
ENSG00000233705,SLC26A4-AS1,7,-1,107650260,107662204,q22.3,HGNC:22385
ENSG00000091137,SLC26A4,7,1,107660828,107717809,q22.3,HGNC:8818
ENSG00000105879,CBLL1,7,1,107743949,107761667,q22.3,HGNC:21225
ENSG00000091138,SLC26A3,7,-1,107765467,107803225,q22.3,HGNC:3018
ENSG00000229626,PIGCP2,7,1,107808734,107809568,q31.1,HGNC:45149
ENSG00000091140,DLD,7,1,107891162,107931730,q31.1,HGNC:2898
ENSG00000091136,LAMB1,7,-1,107923799,108003213,q31.1,HGNC:6486
ENSG00000091128,LAMB4,7,-1,108023548,108130361,q31.1,HGNC:6491
ENSG00000091129,NRCAM,7,-1,108147623,108456717,q31.1,HGNC:7994
ENSG00000135241,PNPLA8,7,-1,108470417,108569666,q31.1,HGNC:28900
ENSG00000231006,RPL7P32,7,1,108510233,108510976,q31.1,HGNC:35692
ENSG00000177683,THAP5,7,-1,108554543,108569750,q31.1,HGNC:23188
ENSG00000128590,DNAJB9,7,1,108569867,108574850,q31.1,HGNC:6968
ENSG00000205174,LINC02903,7,-1,108883975,108884587,q31.1,HGNC:33712
ENSG00000227968,BUB3P1,7,-1,108994031,108995029,q31.1,HGNC:51559
ENSG00000237064,EIF3IP1,7,-1,109959218,109960184,q31.1,HGNC:13277
ENSG00000232199,RPL3P8,7,-1,109998434,109999624,q31.1,HGNC:35498
ENSG00000184903,IMMP2L,7,-1,110662644,111562517,q31.1,HGNC:14598
ENSG00000173114,LRRN3,7,1,111091006,111125454,q31.1,HGNC:17200
ENSG00000128512,DOCK4,7,-1,111726110,112206407,q31.1,HGNC:19192
ENSG00000225572,DOCK4-AS1,7,1,111808516,111821773,q31.1,HGNC:40876
ENSG00000222346,RNA5SP237,7,-1,111953653,111953765,q31.1,HGNC:43137
ENSG00000198839,ZNF277,7,1,112206695,112343934,q31.1,HGNC:13070
ENSG00000202406,RN7SKP187,7,1,112288623,112288952,q31.1,HGNC:45911
ENSG00000230999,MTND5P8,7,1,112372647,112373729,q31.1,HGNC:42270
ENSG00000232922,MTND6P24,7,-1,112373733,112374250,q31.1,HGNC:51982
ENSG00000236232,MTCYBP24,7,1,112374324,112375429,q31.1,HGNC:51983
