GeneId,GeneName,Chromosome,Strand,GeneStart,GeneEnd,KaryotypeBand,Synonyms
ENSG00000187690,EZHIP,X,1,51149767,51151687,p11.22,33738
ENSG00000196368,NUDT11,X,-1,51232863,51239448,p11.22,18011
ENSG00000234766,LINC01496,X,-1,51244942,51253857,p11.22,ENSG00000234766;OTTHUMG00000021535;RP11-56H2.2
ENSG00000224109,CENPVL3,X,-1,51360961,51361446,p11.22,43880
ENSG00000227997,CENPVL2,X,-1,51425000,51425485,p11.22,43879
ENSG00000223591,CENPVL1,X,1,51453887,51455227,p11.22,31851
ENSG00000189369,GSPT2,X,1,51486481,51489324,p11.22,4622
ENSG00000179222,MAGED1,X,1,51546103,51645453,p11.22,6813
ENSG00000252377,RNU6-504P,X,-1,51613802,51613905,p11.22,47467
ENSG00000232951,IPO7P1,X,-1,51664960,51665595,p11.22,39837
ENSG00000237528,UQCR10P1,X,1,51666648,51666836,p11.22,ENSG00000237528;OTTHUMG00000021543;RP11-234P3.4
ENSG00000232562,TPMTP3,X,-1,51722319,51723108,p11.22,44566
ENSG00000187243,MAGED4B,X,-1,51804923,51812368,p11.22,22880
ENSG00000221705,SNORA11E,X,-1,51806443,51806570,p11.22,33623
ENSG00000154545,MAGED4,X,1,51927919,51935364,p11.22,23793
ENSG00000221475,SNORA11D,X,1,51933717,51933844,p11.22,33622
ENSG00000155622,XAGE2,X,1,52112173,52118823,p11.22,30680
ENSG00000204382,XAGE1B,X,1,52235228,52243954,p11.22,25400
ENSG00000223395,RBM22P7,X,-1,52245867,52246128,p11.22,39700
ENSG00000204379,XAGE1A,X,-1,52255219,52260363,p11.22,4111
ENSG00000235073,RBM22P6,X,1,52270115,52270985,p11.22,39703
ENSG00000185319,SSXP4,X,1,52627544,52632339,p11.22,30641
ENSG00000197185,SSXP1,X,-1,52635582,52640808,p11.22,30637
ENSG00000157965,SSX8P,X,1,52651985,52662998,p11.22,19654
ENSG00000187754,SSX7,X,-1,52673140,52683950,p11.22,19653
ENSG00000222608,RNA5SP504,X,1,52694281,52694397,p11.22,43404
ENSG00000225508,SSXP5,X,1,52701768,52706101,p11.22,30642
ENSG00000237275,S100A11P10,X,-1,52716413,52716683,p11.22,ENSG00000237275;OTTHUMG00000021575;RP11-552J9.11
ENSG00000241476,SSX2,X,-1,52725946,52736239,p11.22,11336
ENSG00000157950,SSX2B,X,1,52780318,52790617,p11.22,22263
ENSG00000236518,S100A11P8,X,1,52799880,52800150,p11.22,ENSG00000236518;OTTHUMG00000021591;RP13-77O11.7
ENSG00000204363,SPANXN5,X,-1,52825184,52827141,p11.22,33178
ENSG00000171405,XAGE5,X,1,52841228,52847325,p11.22,30930
ENSG00000224781,EIF4A2P4,X,-1,52861754,52862949,p11.22,45101
ENSG00000171402,XAGE3,X,-1,52891557,52897099,p11.22,14618
ENSG00000179304,FAM156B,X,1,52920336,52937587,p11.22,31962
ENSG00000182646,FAM156A,X,-1,52976462,53024651,p11.22,30114
ENSG00000184194,GPR173,X,1,53078273,53109797,p11.22,18186
ENSG00000184205,TSPYL2,X,1,53111549,53117722,p11.22,24358
ENSG00000232593,KANTR,X,1,53123327,53196196,p11.22,49510
ENSG00000251707,RNU7-37P,X,1,53159663,53159723,p11.22,34133
ENSG00000231340,ACTG1P10,X,-1,53172014,53173095,p11.22,155
ENSG00000126012,KDM5C,X,-1,53220503,53254604,p11.22,11114
ENSG00000235262,KDM5C-IT1,X,-1,53241590,53243861,p11.22,41384
ENSG00000124313,IQSEC2,X,-1,53262058,53350522,p11.22,29059
ENSG00000226299,RPSAP62,X,1,53352187,53353019,p11.22,ENSG00000226299;OTTHUMG00000021611;RP6-29D12.4
ENSG00000234413,MPV17L2P1,X,1,53370192,53370711,p11.22,ENSG00000234413;OTTHUMG00000021609;RP6-29D12.2
ENSG00000072501,SMC1A,X,-1,53401070,53449677,p11.22,11111
ENSG00000158423,RIBC1,X,1,53449639,53458059,p11.22,26537
ENSG00000072506,HSD17B10,X,-1,53458206,53461320,p11.22,4800
ENSG00000235416,TIPINP1,X,-1,53483220,53483976,p11.22,ENSG00000235416;OTTHUMG00000021613;RP3-339A18.3
ENSG00000199422,VTRNA3-1P,X,1,53489150,53489251,p11.22,23027
ENSG00000086758,HUWE1,X,-1,53559057,53713673,p11.22,30892
ENSG00000271886,MIR98,X,-1,53583184,53583302,p11.22,31649
ENSG00000208012,MIRLET7F2,X,-1,53584153,53584235,p11.22,31484
ENSG00000229037,MRPL32P2,X,1,53834274,53835121,p11.22,ENSG00000229037;OTTHUMG00000021620;RP11-272G22.3
ENSG00000235916,MRPS18CP7,X,1,53852385,53852807,p11.22,ENSG00000235916;OTTHUMG00000021621;RP13-444K19.1
ENSG00000201618,RNA5SP505,X,1,53935488,53935595,p11.22,43405
ENSG00000172943,PHF8,X,-1,53963109,54075391,p11.22,20672
ENSG00000184083,FAM120C,X,-1,54094757,54209714,p11.22,16949
ENSG00000224949,RPL37P24,X,1,54173805,54174092,p11.22,ENSG00000224949;OTTHUMG00000021623;RP11-161N3.3
ENSG00000196632,WNK3,X,-1,54219256,54385075,p11.22,14543
ENSG00000234566,RPL7AP71,X,1,54249757,54250495,p11.22,35754
ENSG00000207104,RNU6-434P,X,1,54369979,54370085,p11.22,47397
ENSG00000158526,TSR2,X,1,54466834,54471920,p11.22,25455
ENSG00000102302,FGD1,X,-1,54471887,54522599,p11.22,3663
ENSG00000130119,GNL3L,X,1,54556644,54587504,p11.22,25553
ENSG00000215197,PGAM4P1,X,1,54698418,54699071,p11.22,42465
ENSG00000102313,ITIH6,X,-1,54775332,54824673,p11.21-p11.22,28907
ENSG00000102316,MAGED2,X,1,54834032,54842445,p11.21,16353
ENSG00000221716,SNORA11,X,1,54840803,54840930,p11.21,32599
ENSG00000067445,TRO,X,1,54946895,54957864,p11.21,12326
ENSG00000221750,SNORA11G,X,1,54953738,54953866,p11.21,ENSG00000221750;RF00614
ENSG00000158571,PFKFB1,X,-1,54959394,55024967,p11.21,8872
ENSG00000169188,APEX2,X,1,55026790,55035490,p11.21,17889
ENSG00000158578,ALAS2,X,-1,55035488,55057497,p11.21,397
ENSG00000234466,HDGFL3P1,X,-1,55081378,55082271,p11.21,ENSG00000234466;OTTHUMG00000021644;RP11-266I3.1
ENSG00000238269,PAGE2B,X,1,55101496,55105342,p11.21,31805
ENSG00000234068,PAGE2,X,1,55115441,55119275,p11.21,31804
ENSG00000182518,FAM104B,X,-1,55169535,55187743,p11.21,25085
ENSG00000229760,MTCO1P52,X,-1,55204640,55205170,p11.21,ENSG00000229760;OTTHUMG00000021647;RP11-266I3.5
ENSG00000231947,MTND2P24,X,-1,55205627,55206432,p11.21,42125
ENSG00000238047,MTND1P30,X,-1,55206810,55207710,p11.21,42079
ENSG00000256045,MTRNR2L10,X,-1,55207824,55208944,p11.21,37167
ENSG00000158639,PAGE5,X,1,55246788,55250541,p11.21,29992
ENSG00000204279,PAGE3,X,-1,55284848,55291279,p11.21,4110
ENSG00000266328,MIR4536-2,X,1,55477928,55478015,p11.21,ENSG00000266328;MI0016906;MI0019149
ENSG00000187601,MAGEH1,X,1,55478538,55479998,p11.21,24092
ENSG00000247746,USP51,X,-1,55511049,55515635,p11.21,23086
ENSG00000235136,PSMA5P1,X,-1,55626096,55626539,p11.21,ENSG00000235136;OTTHUMG00000021658;RP13-146A14.1
ENSG00000189299,FOXR2,X,1,55649833,55652621,p11.21,30469
ENSG00000083750,RRAGB,X,1,55744172,55785207,p11.21,19901
ENSG00000214745,GOT2P6,X,1,55987641,55988915,p11.21,ENSG00000214745;OTTHUMG00000021663;RP11-54I5.1
ENSG00000102349,KLF8,X,1,56258854,56314322,p11.21,6351
ENSG00000234135,RPL23AP83,X,-1,56269370,56269842,p11.21,35846
ENSG00000188021,UBQLN2,X,1,56590026,56593443,p11.21,12509
ENSG00000204272,NBDY,X,1,56755692,56844813,p11.21,550643;ENSG00000204272;Hs.355559;OTTHUMG00000021676;RP11-622K12.1
ENSG00000237748,UQCRBP1,X,-1,56763675,56764010,p11.21,12583
ENSG00000204271,SPIN3,X,-1,57002803,57021970,p11.21,27272
ENSG00000237708,SPIN2P1,X,-1,57095347,57096118,p11.21,ENSG00000237708;OTTHUMG00000021678;RP11-445O16.2
ENSG00000186787,SPIN2B,X,-1,57144984,57147980,p11.21,33147
ENSG00000147059,SPIN2A,X,-1,57160963,57164058,p11.21,20694
ENSG00000231765,PPP1R11P2,X,1,57255467,57255848,p11.21,16327
ENSG00000165591,FAAH2,X,1,57313139,57515629,p11.21,26440
ENSG00000231831,MTHFD1P1,X,-1,57419079,57421842,p11.21,7433
ENSG00000198455,ZXDB,X,1,57618269,57623906,p11.21,13199
ENSG00000215174,NLRP2B,X,-1,57703500,57706693,p11.21,ENSG00000215174;OTTHUMG00000021686;RP13-487C10.1
ENSG00000227427,MDH1P1,X,1,57792753,57793725,p11.21,ENSG00000227427;OTTHUMG00000021687;RP1-49C23.1
ENSG00000198205,ZXDA,X,-1,57931864,57937067,p11.21,13198
ENSG00000228004,MYCLP2,X,-1,57960271,57961237,p11.21,48924
ENSG00000235124,KRT8P17,X,1,58011120,58012567,p11.21,33369
ENSG00000236852,SSBL2P,X,1,61998720,61999796,q11.1,ENSG00000236852;OTTHUMG00000021691;RP11-3D23.1
ENSG00000235170,MTND1P31,X,1,62062012,62062972,q11.1,42080
ENSG00000228182,MTND2P25,X,1,62063167,62063776,q11.1,42126
ENSG00000234570,ZFRP1,X,-1,62098281,62104312,q11.1,38030
ENSG00000230823,CBX1P1,X,-1,62519126,62519552,q11.1,38655
ENSG00000235437,LINC01278,X,-1,62563106,62780951,q11.1,92249;ENSG00000235437;Hs.31532;Hs.708316;OTTHUMG00000021699;RP11-357C3.3
ENSG00000186767,SPIN4,X,-1,62567107,62571223,q11.1,27040
ENSG00000233661,SPIN4-AS1,X,1,62569525,62572057,q11.1,41177
ENSG00000131089,ARHGEF9,X,-1,62854847,63005426,q11.1-q11.2,14561
ENSG00000231729,ARHGEF9-IT1,X,-1,62890076,62891382,q11.1,41401
ENSG00000236813,BTF3P8,X,1,62986755,62987280,q11.1,38572
ENSG00000222532,MIR1468,X,-1,63005882,63005967,q11.2,35250
ENSG00000232794,HNRNPDP1,X,1,63264185,63264938,q11.2,5038
ENSG00000184675,AMER1,X,-1,63404997,63425624,q11.2,26837
ENSG00000244006,RN7SL799P,X,1,63430570,63430866,q11.2,46815
ENSG00000198881,ASB12,X,-1,63444076,63450511,q11.2,19763
ENSG00000102043,MTMR8,X,-1,63444187,63615333,q11.2,16825
ENSG00000213754,KPNA4P1,X,-1,63524927,63526613,q11.2,ENSG00000213754;OTTHUMG00000021704;RP11-284B18.3
ENSG00000230889,SHC1P1,X,1,63652281,63654025,q11.2,10841
ENSG00000227261,YWHAZP7,X,-1,63832512,63833142,q11.2,39028
ENSG00000226502,KRT8P27,X,1,63842997,63844453,q11.2,33379
ENSG00000225814,GRPEL2P2,X,-1,63917758,63918427,q11.2,41970
ENSG00000236982,BLOC1S2P1,X,-1,63946628,63946928,q11.2,ENSG00000236982;OTTHUMG00000021711;RP13-100A9.2
ENSG00000126970,ZC4H2,X,-1,64136250,64254593,q11.2,24931
ENSG00000225569,CCT4P2,X,1,64490793,64492899,q11.2,35141
ENSG00000231857,MORF4L1P5,X,-1,64547868,64551113,q11.2,35425
ENSG00000237963,PRXL2CP1,X,-1,64576770,64577427,q11.2,ENSG00000237963;OTTHUMG00000021716;RP11-151G12.2
ENSG00000228158,TLE1P1,X,1,64627964,64628565,q12,39438
ENSG00000227534,AP1M2P1,X,1,64688967,64690260,q12,ENSG00000227534;OTTHUMG00000021717;RP3-323B6.1
ENSG00000102053,ZC3H12B,X,1,64708615,64727767,q12,17407
ENSG00000001497,LAS1L,X,-1,64732462,64754655,q12,25726
ENSG00000227942,FRMD8P1,X,-1,64770778,64772301,q12,24690
ENSG00000147065,MSN,X,1,64808257,64961791,q12,7373
ENSG00000231809,NANOGP9,X,-1,64992583,64993474,q12,23107
ENSG00000233833,ETF1P3,X,1,65014187,65015677,q12,3480
ENSG00000230039,CCNYL5,X,-1,65041097,65042091,q12,ENSG00000230039;OTTHUMG00000021726;RP11-314A15.2
ENSG00000217835,RBMXP5,X,-1,65176131,65177038,q12,ENSG00000217835;OTTHUMG00000021728;RP6-159A1.2
ENSG00000207939,MIR223,X,1,65238712,65238821,q12,31603
ENSG00000155659,VSIG4,X,-1,65241580,65259967,q12,17032
ENSG00000215168,ATXN7L3P1,X,-1,65275429,65276429,q12,ENSG00000215168;OTTHUMG00000021730;RP11-30M20.1
ENSG00000237294,EIF4BP9,X,-1,65294677,65296189,q12,37942
ENSG00000089472,HEPH,X,1,65382391,65488709,q12,4866
ENSG00000231356,MTFR1P1,X,-1,65580608,65581618,q12,ENSG00000231356;OTTHUMG00000021733;RP13-238N7.2
ENSG00000235892,PKMP2,X,1,65717590,65719266,q12,44244
ENSG00000131080,EDA2R,X,-1,65815479,65859108,q12,17756
ENSG00000222667,RNU6-394P,X,-1,65896100,65896206,q12,47357
ENSG00000169083,AR,X,1,66764465,66950461,q12,644
ENSG00000234201,BMI1P1,X,-1,67011797,67012737,q12,ENSG00000234201;OTTHUMG00000021739;RP11-383C12.2
ENSG00000079482,OPHN1,X,-1,67262186,67653755,q12,8148
ENSG00000228328,PGK1P1,X,-1,67290362,67291609,q12,ENSG00000228328;OTTHUMG00000021741;RP11-516A11.1
ENSG00000252145,RNU6-1225P,X,-1,67321910,67321974,q12,48188
ENSG00000228125,AKIRIN1P2,X,1,67352710,67353279,q12,ENSG00000228125;OTTHUMG00000021742;RP11-516A11.3
ENSG00000181704,YIPF6,X,1,67718165,67757127,q12,28304
ENSG00000206747,RNU6-245P,X,-1,67759285,67759391,q12,47208
ENSG00000236735,RPL31P63,X,1,67819926,67820315,q13.1,35666
ENSG00000234463,COX6CP12,X,-1,67865168,67865369,q13.1,49364
ENSG00000130052,STARD8,X,1,67867508,67945684,q13.1,19161
ENSG00000232267,ACTR3P2,X,1,67991165,67992421,q13.1,38676
ENSG00000213740,SERBP1P1,X,1,68003315,68004909,q13.1,32247
ENSG00000090776,EFNB1,X,1,68048840,68061990,q13.1,3226
ENSG00000181191,PJA1,X,-1,68380694,68385636,q13.1,16648
ENSG00000172186,HMGN1P35,X,1,68393967,68394560,q13.1,39379
ENSG00000215162,LINC00269,X,1,68399400,68429767,q13.1,26586
ENSG00000231706,CYCSP43,X,-1,68705186,68705495,q13.1,24417
ENSG00000130054,NALF2,X,1,68725084,68752351,q13.1,30701
ENSG00000158813,EDA,X,1,68835911,69259319,q13.1,3157
ENSG00000233229,CNOT7P1,X,-1,69157016,69157867,q13.1,44248
ENSG00000211991,MIR676,X,1,69242707,69242773,q13.1,38880
ENSG00000147160,AWAT2,X,-1,69260392,69269788,q13.1,23251
ENSG00000189401,OTUD6A,X,1,69282341,69284029,q13.1,32312
ENSG00000226579,MTCYBP31,X,-1,69340203,69341324,q13.1,ENSG00000226579;OTTHUMG00000021761;RP11-351K23.3
ENSG00000235382,MTND4P31,X,-1,69344822,69348921,q13.1,42218
ENSG00000089289,IGBP1,X,1,69353299,69386174,q13.1,5461
ENSG00000220925,IGBP1-AS2,X,-1,69368432,69369504,q13.1,40294
ENSG00000203588,IGBP1-AS1,X,-1,69383692,69385056,q13.1,40295
ENSG00000184210,DGAT2L6,X,1,69397333,69425395,q13.1,23250
ENSG00000242657,RN7SL581P,X,-1,69441858,69442164,q13.1,46597
ENSG00000204195,AWAT1,X,1,69454505,69460477,q13.1,23252
ENSG00000200473,RNA5SP507,X,1,69472892,69473012,q13.1,43407
ENSG00000186912,P2RY4,X,-1,69478016,69479654,q13.1,8542
ENSG00000120500,ARR3,X,1,69488155,69501690,q13.1,710
ENSG00000147127,RAB41,X,1,69501943,69504852,q13.1,18293
ENSG00000120509,PDZD11,X,-1,69506445,69510364,q13.1,28034
ENSG00000090889,KIF4A,X,1,69509879,69640682,q13.1,13339
ENSG00000231053,TRAPPC2LP1,X,-1,69581336,69582224,q13.1,ENSG00000231053;OTTHUMG00000021770;RP13-26D14.2
ENSG00000201377,RNY4P23,X,1,69616129,69616225,q13.1,42473
ENSG00000130055,GDPD2,X,1,69642881,69653240,q13.1,25974
ENSG00000082458,DLG3,X,1,69664711,69725337,q13.1,2902
ENSG00000200431,RNU4-81P,X,1,69670729,69670872,q13.1,47017
ENSG00000231651,DLG3-AS1,X,-1,69672808,69675844,q13.1,40182
ENSG00000120498,TEX11,X,-1,69748790,70128581,q13.1,11733
ENSG00000213747,WASHC3P1,X,1,70077013,70077352,q13.1,ENSG00000213747;OTTHUMG00000021779;RP13-278H16.2
ENSG00000165349,SLC7A3,X,-1,70145432,70150975,q13.1,11061
ENSG00000230629,RPS23P8,X,1,70182814,70183143,q13.1,35982
ENSG00000229324,NUTF2P7,X,-1,70236381,70236755,q13.1,ENSG00000229324;OTTHUMG00000021783;RP5-1091N2.3
ENSG00000212605,RNU1-56P,X,-1,70240125,70240288,q13.1,48398
ENSG00000227536,SOCS5P4,X,-1,70263064,70265320,q13.1,44600
ENSG00000147164,SNX12,X,-1,70279094,70288273,q13.1,14976
ENSG00000184481,FOXO4,X,1,70316047,70323385,q13.1,7139
ENSG00000204165,CXorf65,X,-1,70323739,70326638,q13.1,33713
ENSG00000147168,IL2RG,X,-1,70327254,70331958,q13.1,6010
ENSG00000184634,MED12,X,1,70338406,70362303,q13.1,11957
ENSG00000196338,NLGN3,X,1,70364681,70391051,q13.1,14289
ENSG00000169562,GJB1,X,1,70435044,70445366,q13.1,4283
ENSG00000147130,ZMYM3,X,-1,70459474,70474996,q13.1,13054
ENSG00000147140,NONO,X,1,70503042,70521018,q13.1,7871
ENSG00000147166,ITGB1BP2,X,1,70521584,70525221,q13.1,6154
ENSG00000224208,ZCRB1P1,X,-1,70534762,70535729,q13.1,AL590762.6;ENSG00000224208;OTTHUMG00000021791
ENSG00000213706,RHOG2P,X,1,70572268,70572838,q13.1,AL590762.7;ENSG00000213706;OTTHUMG00000021792
ENSG00000147133,TAF1,X,1,70586114,70752224,q13.1,11535
ENSG00000213018,PABPN1P1,X,-1,70639933,70640364,q13.1,AL590762.11;ENSG00000213018;OTTHUMG00000021795
ENSG00000243468,INGX,X,-1,70711529,70712778,q13.1,6064
ENSG00000215120,SOCS6P1,X,-1,70747664,70750075,q13.1,AL590763.5;ENSG00000215120;OTTHUMG00000039977
ENSG00000147162,OGT,X,1,70752933,70795747,q13.1,8127
ENSG00000147174,GCNA,X,1,70798261,70833433,q13.1,15805
ENSG00000186810,CXCR3,X,-1,70835766,70838367,q13.1,4540
ENSG00000215115,CXorf49,X,-1,70934221,70938135,q13.1,30891
ENSG00000215113,CXorf49B,X,1,70983140,70987054,q13.1,34229
ENSG00000204131,NHSL2,X,1,71130938,71363424,q13.1,33737
ENSG00000201392,RNU6-1078P,X,-1,71185822,71185924,q13.1,48041
ENSG00000196933,RPS26P11,X,1,71264395,71264742,q13.1,31817
ENSG00000242732,RTL5,X,-1,71346958,71351758,q13.1,29430
ENSG00000102309,PIN4,X,1,71401203,71522776,q13.1,8992
ENSG00000239577,RN7SL388P,X,1,71418562,71418898,q13.1,46404
ENSG00000186871,ERCC6L,X,-1,71424510,71458897,q13.1,20794
ENSG00000198034,RPS4X,X,-1,71475529,71497150,q13.1,10424
ENSG00000125931,CITED1,X,-1,71521488,71527037,q13.1,1986
ENSG00000147099,HDAC8,X,-1,71549366,71792953,q13.1,13315
ENSG00000222810,RNU2-68P,X,-1,71596829,71597019,q13.1,48561
ENSG00000067177,PHKA1,X,-1,71798664,71934167,q13.1-q13.2,8925
ENSG00000225858,MATR3P1,X,1,71880320,71880569,q13.2,ENSG00000225858;OTTHUMG00000021816;RP1-172N19.3
ENSG00000231944,PHKA1-AS1,X,1,71908800,71932190,q13.2,40446
ENSG00000213698,CAPZA1P3,X,-1,71947802,71948646,q13.2,ENSG00000213698;OTTHUMG00000021817;RP1-172N19.4
ENSG00000201271,RNU1-112P,X,-1,71960530,71960693,q13.2,48454
ENSG00000184911,DMRTC1B,X,1,71996833,72068636,q13.2,31686
ENSG00000269911,FAM226B,X,1,71997432,71998921,q13.2,28544
ENSG00000229583,FAM236B,X,-1,72001689,72002484,q13.2,100129407;ENSG00000229583;Hs.512473;OTTHUMG00000035613;RP1-172N19.1
ENSG00000225396,FAM236D,X,-1,72027259,72028044,q13.2,ENSG00000225396;OTTHUMG00000021819;RP11-69A21.2
ENSG00000159123,DMRTC1,X,-1,72091859,72163653,q13.2,13910
ENSG00000204119,FAM236A,X,1,72158003,72158798,q13.2,44268
ENSG00000226725,PABPC1L2B-AS1,X,-1,72218227,72222695,q13.2,ENSG00000226725;Hs.584657;Hs.733068;OTTHUMG00000021822;RP11-493K23.1
ENSG00000184388,PABPC1L2B,X,1,72223352,72225551,q13.2,31852
ENSG00000186288,PABPC1L2A,X,-1,72297115,72299351,q13.2,27989
ENSG00000204118,NAP1L6P,X,-1,72345876,72347919,q13.2,31706
ENSG00000186462,NAP1L2,X,-1,72432135,72434684,q13.2,7638
ENSG00000230311,TOMM20P4,X,1,72442960,72443394,q13.2,AC004074.3;ENSG00000230311;OTTHUMG00000021830
ENSG00000237014,LRRFIP2P1,X,-1,72457483,72458545,q13.2,AC004074.4;ENSG00000237014;OTTHUMG00000021829
ENSG00000225664,YWHAZP8,X,1,72494621,72495351,q13.2,39029
ENSG00000207486,RNU6-1044P,X,-1,72617367,72617473,q13.2,48007
ENSG00000131264,CDX4,X,1,72667090,72675081,q13.2,1808
ENSG00000233162,MORF4L1P6,X,1,72694399,72694666,q13.2,39258
ENSG00000269904,MAP2K4P1,X,-1,72744111,72782921,q13.2,43837
ENSG00000237475,RPL7P53,X,1,72755339,72756077,q13.2,36831
ENSG00000204116,CHIC1,X,1,72783036,72906937,q13.2,1934
ENSG00000230146,SEPHS1P4,X,1,72989083,72990258,q13.2,42169
ENSG00000270641,TSIX,X,1,73012040,73049066,q13.2,12377
ENSG00000229807,XIST,X,-1,73040486,73072588,q13.2,12810
ENSG00000182707,FXYD6P3,X,1,73094903,73095470,q13.2,31124
ENSG00000225470,JPX,X,1,73164159,73290243,q13.2,37191
ENSG00000230590,FTX,X,-1,73183790,73513409,q13.2,37190
ENSG00000233984,RPSAP14,X,1,73251297,73251655,q13.2,6506
ENSG00000203397,SHISA5P2,X,1,73285918,73286427,q13.2,ENSG00000203397;OTTHUMG00000021842;RP13-36G14.3
ENSG00000234969,AARSD1P1,X,1,73289111,73290667,q13.2,ENSG00000234969;OTTHUMG00000021843;RP13-33H18.1
ENSG00000223650,UHRF2P1,X,1,73325407,73327793,q13.2,39565
ENSG00000232928,DDX3P1,X,1,73340847,73351758,q13.2,42171
ENSG00000230986,DDX3P2,X,-1,73352839,73352949,q13.2,42172
ENSG00000224430,MKRN5P,X,-1,73380897,73382363,q13.2,7117
ENSG00000231549,ATP5MKP1,X,1,73393725,73393901,q13.2,31716
ENSG00000204113,BMP2KL,X,1,73405764,73406990,q13.2,17080
ENSG00000228492,RAB11FIP1P1,X,1,73422669,73424430,q13.2,42366
ENSG00000202566,MIR421,X,-1,73438212,73438296,q13.2,32793
ENSG00000212027,MIR374B,X,-1,73438382,73438453,q13.2,33665
ENSG00000265727,RN7SL648P,X,-1,73462445,73462736,q13.2,46664
ENSG00000207820,MIR545,X,-1,73506939,73507044,q13.2,32531
ENSG00000199168,MIR374A,X,-1,73507121,73507192,q13.2,31788
ENSG00000187969,ZCCHC13,X,1,73524025,73524868,q13.2,31749
ENSG00000213269,RPS6P26,X,-1,73595960,73596720,q13.2,AC004386.4;ENSG00000213269;OTTHUMG00000021853
ENSG00000239745,RN7SL790P,X,1,73610527,73610822,q13.2,46806
ENSG00000230665,THAP12P1,X,-1,73616706,73619385,q13.2,39563
ENSG00000213695,RPS7P14,X,1,73629353,73629935,q13.2,36602
ENSG00000147100,SLC16A2,X,1,73641085,73753752,q13.2,10923
ENSG00000231206,HNRNPA1P25,X,-1,73692852,73693788,q13.2,39543
ENSG00000230673,PABPC1P3,X,-1,73802923,73803381,q13.2,8560
ENSG00000131263,RLIM,X,-1,73805052,73834452,q13.2,13429
ENSG00000199885,RNU6-330P,X,1,73899888,73899994,q13.2,47293
ENSG00000050030,NEXMIF,X,-1,73952684,74145282,q13.3,29433
ENSG00000131269,ABCB7,X,-1,74273115,74376567,q13.3,48
ENSG00000229661,BUD31P2,X,1,74421326,74421625,q13.3,ENSG00000229661;OTTHUMG00000021861;RP11-145B3.2
ENSG00000199601,RNU6-562P,X,1,74422538,74422644,q13.3,47525
ENSG00000094841,UPRT,X,1,74493920,74524435,q13.3,28334
ENSG00000232186,TERF1P7,X,-1,74546607,74547834,q13.3,101060322;646127;ENSG00000232186;OTTHUMG00000021863;RP11-311P8.2
ENSG00000102383,ZDHHC15,X,-1,74588262,74743337,q13.3,20342
ENSG00000233254,RPL21P134,X,1,74604181,74604663,q13.3,36006
ENSG00000237089,PCNPP4,X,-1,74757382,74758537,q13.3,41976
ENSG00000224775,BRAFP1,X,1,74802511,74805341,q13.3,18615
ENSG00000215105,TTC3P1,X,-1,74960541,74966749,q13.3,23318
ENSG00000186675,MAGEE2,X,-1,75002823,75005079,q13.3,24935
ENSG00000233063,SAR1AP4,X,1,75104381,75104971,q13.3,37638
ENSG00000226753,FOXN3P2,X,1,75108535,75108723,q13.3,ENSG00000226753;OTTHUMG00000021874;RP11-212D3.2
ENSG00000232332,ARL5AP5,X,1,75249730,75250165,q13.3,ENSG00000232332;OTTHUMG00000021875;RP3-481A17.1
ENSG00000102390,PBDC1,X,1,75392771,75398039,q13.3,28790
ENSG00000237252,MMADHCP1,X,1,75443036,75443496,q13.3,ENSG00000237252;OTTHUMG00000021878;RP11-322A17.1
ENSG00000201826,RNU6-867P,X,1,75465367,75465473,q13.3,47830
ENSG00000213684,LDHBP2,X,-1,75555240,75556244,q13.3,6543
ENSG00000198934,MAGEE1,X,1,75648046,75651744,q13.3,24934
ENSG00000223259,RNA5SP508,X,-1,75875410,75875528,q13.3,43408
ENSG00000235447,TRAPPC13P1,X,-1,75875899,75876960,q13.3,ENSG00000235447;OTTHUMG00000021880;RP1-279N11.1
ENSG00000207995,MIR325,X,-1,76225829,76225926,q21.1,31768
ENSG00000201447,RNA5SP509,X,1,76287130,76287248,q21.1,43409
ENSG00000234404,SPRYD7P1,X,1,76594675,76601782,q21.1,BX682235.1;ENSG00000234404;OTTHUMG00000013135
ENSG00000196468,FGF16,X,1,76709648,76712769,q21.1,3672
ENSG00000085224,ATRX,X,-1,76760356,77041702,q21.1,886
ENSG00000237106,FABP5P15,X,1,76983344,76983557,q21.1,31071
ENSG00000102158,MAGT1,X,-1,77081861,77151090,q21.1,28880
ENSG00000200906,RNU6-854P,X,1,77092786,77092892,q21.1,47817
ENSG00000263410,RN7SL460P,X,1,77140874,77141127,q21.1,46476
ENSG00000131174,COX7B,X,1,77154935,77162870,q21.1,2291
ENSG00000165240,ATP7A,X,1,77166194,77305892,q21.1,869
ENSG00000226784,PGAM4,X,-1,77223458,77225135,q21.1,21731
ENSG00000102144,PGK1,X,1,77320685,77384793,q21.1,8896
ENSG00000187325,TAF9B,X,-1,77385245,77395203,q21.1,17306
ENSG00000223592,FNDC3CP,X,-1,77421193,77427919,q21.1,35452
ENSG00000173198,CYSLTR1,X,-1,77526961,77583048,q21.1,17451
ENSG00000224755,HMGN1P34,X,-1,77775090,77775683,q21.1,39378
ENSG00000235061,UBE2V1P7,X,-1,77809909,77810248,q21.1,44890
ENSG00000179300,RTL3,X,-1,77911566,77914825,q21.1,22997
ENSG00000271433,PPATP2,X,-1,77954881,77955388,q21.1,48738
ENSG00000147145,LPAR4,X,1,78003206,78012591,q21.1,4478
